lto,rto,lhs,rhs
0.960011000000122,0.340084000000161,0.119956000000229,0.759918000000198
2.22995900000001,1.59996600000022,1.36990600000013,2.01994700000023
3.52119400000015,2.87991100000022,2.62992900000017,3.29988200000003
4.85978800000021,4.19983900000011,3.94988900000021,4.63988700000027
6.18987000000016,5.51986800000032,5.28986400000008,5.95984199999998
7.51975700000003,6.84980200000018,6.6097450000002,7.28972500000009
8.84967000000029,8.17978000000016,7.94968900000026,8.61994600000025
10.1596070000001,9.49966000000018,9.2596930000002,9.91969400000016
11.4494810000001,10.7897170000001,10.5796100000002,11.2294200000001
12.7905640000001,12.1093830000002,11.8805420000001,12.5593720000002
14.0793070000002,13.4293050000001,13.2094240000001,13.8594630000002
15.3392810000003,14.753817,14.4994010000003,15.1292450000003
16.6692410000001,15.9792490000002,15.7497080000001,16.4393040000002
17.9892480000001,17.3192430000001,17.0892280000003,17.7592530000002
19.279074,18.6296410000002,18.3892060000001,19.0591720000002
20.5790750000001,19.9194080000002,19.6891610000002,20.3591860000001
21.8190300000001,21.1990760000003,20.979141,21.6090330000002
23.1289870000003,22.4690350000003,22.2490130000001,22.8990800000001
24.4487920000001,23.7692360000003,23.5488640000001,24.2088370000001
25.7387740000001,25.0887980000002,24.8588850000003,25.5288580000001
27.0686310000001,26.3886670000002,26.1586870000001,26.838692
28.3586050000001,27.6986860000002,27.4791090000001,28.1286620000003
29.6785650000002,28.9986360000003,28.7787000000001,29.4386480000001
30.9885310000002,30.3185850000002,30.098774,30.7585900000001
32.3293770000002,31.618874,31.3886190000003,32.0986930000001
33.6384780000003,32.9485460000001,32.7384790000001,33.4083960000003
34.9683100000002,34.2884220000001,34.0683550000001,34.7460790000002
36.3181890000001,35.6382980000001,35.3982350000003,36.0681820000002
37.629584,36.9681830000002,36.7182530000002,37.4081380000002
38.9381560000002,38.2680360000002,38.0481310000002,38.7081370000003
40.2897060000003,39.5880910000001,39.3580650000001,40.0481480000001
41.6379080000002,40.9280260000003,40.7080540000002,41.3880120000001
42.9079010000003,42.2388460000002,42.0387930000002,42.6881890000002
44.2279370000001,43.5479540000001,43.3179210000003,43.9979580000002
45.5478840000001,44.887874,44.6478860000002,45.3178220000002
46.8575690000002,46.1977940000002,45.9778780000001,46.6376800000003
48.159024,47.5576460000002,47.2880430000002,47.9476360000003
49.4475910000001,48.7881050000001,48.5676570000001,49.2175570000002
50.7381480000001,50.0876270000003,49.8680860000002,50.5274770000003
52.0676940000003,51.387557,51.1675700000003,51.8274840000001
53.3776260000002,52.7272950000001,52.4874650000002,53.1482250000001
54.6573740000001,54.0273670000001,53.8074200000003,54.4473230000001
56.0173130000003,55.3473970000002,55.0973720000002,55.7773790000001
57.3272410000002,56.6772480000002,56.4272950000002,57.098414
63.1372630000001,57.9972340000002,57.7371720000001,58.4371390000001
NaN,62.5671460000001,NaN,62.8969270000002
NaN,64.0569440000002,NaN,NaN
