time,LeftAnklePlantarFlexionMoment,LeftKneeFlexionMoment,LeftHipFlexionMoment,RightAnklePlantarFlexionMoment,RightKneeFlexionMoment,RightHipFlexionMoment,LeftAnklePlantarFlexionAngle,LeftKneeFlexionAngle,LeftHipFlexionAngle,RightAnklePlantarFlexionAngle,RightKneeFlexionAngle,RightHipFlexionAngle,LeftBeltSpeed,RightBeltSpeed,LeftFoot_x,LeftFoot_y,LeftFoot_z,RightFoot_x,RightFoot_y,RightFoot_z,COM_x,COM_y,COM_z,LeftGRF_x,LeftGRF_y,LeftGRF_z,RightGRF_x,RightGRF_y,RightGRF_z,LeftCOP_x,LeftCOP_y,LeftCOP_z,RightCOP_x,RightCOP_y,RightCOP_z
43.9780279999999,117.350905715147,20.5883673546939,-24.8502151915605,-1.8205262763294,19.1663743822623,-27.0969978806208,-1.87093236639835,0.337826263129405,0.146421400907245,-1.53300081492767,-0.0446272204851696,0.347990907067174,0.808475,0.784946556255707,-0.0549618957794174,0.120450149113426,-0.136113769726648,0.406917093772628,0.126039164394502,0.199403042836787,0.219163786203361,1.0563631064673,0.0119155141317699,70.162422,755.012634,66.683556,-8.173907,31.153212,-2.118272,0.090418,0,-0.084181,0.090418,0,-0.084181
43.988251,116.621467815916,19.3292420331206,-23.450008692651,-4.15737445594543,18.3112022999285,-28.1757027281961,-1.87600017230692,0.346365870139948,0.141402690833663,-1.53017103229171,-0.029849316377724,0.349296965681785,0.808475,0.783224,-0.0617625915521739,0.121745045695863,-0.136169923499024,0.404224890909148,0.123987519719091,0.198819477811509,0.219002411692612,1.0552448626762,0.0136862017753605,85.274765,750.349609,58.839851,16.527573,84.422867,-12.995085,0.076885,0,-0.087426,0.076885,0,-0.087426
43.9979309999999,115.383099097933,17.7724000783026,-21.9290778625017,-6.48971554878012,16.7502960994743,-28.6237299793922,-1.8804213154485,0.356249085410446,0.137550160710184,-1.52467969231501,-0.0132233086259133,0.350490726518172,0.809804,0.783224,-0.0685051551661902,0.123105614695664,-0.136227930205455,0.40074560230633,0.121808740787071,0.198271313337354,0.21891950038105,1.05416110280208,0.0155336454581872,82.709282,732.202698,49.045864,40.055267,147.052765,-1.543612,0.079709,0,-0.085309,0.079709,0,-0.085309
44.0079649999999,113.49861428329,15.8825866041835,-20.0674897586989,-8.6090389261273,15.0181221224861,-29.405224817554,-1.88428683598331,0.368357518912926,0.134550803761663,-1.51669724615126,0.00543538472823468,0.351468966967979,0.809804,0.796071,-0.0751596400321313,0.124563387900747,-0.136284824791711,0.396682164445872,0.119620058884396,0.197791134822401,0.218919538586057,1.05313781956264,0.0174554082770611,92.72052,706.356323,47.451267,7.980063,194.524368,17.724056,0.072956,0,-0.083611,0.072956,0,-0.083611
44.0183099999999,110.920025218609,13.8239551215175,-17.98856331464,-10.0972980711238,13.4554521315907,-30.7472275710885,-1.88717916989215,0.382785461281235,0.132485064474168,-1.50678025873549,0.0251001904397279,0.352080531021555,0.806703,0.780749420342266,-0.0816850415689665,0.126162208830932,-0.136340029036475,0.392203050138111,0.117528379329246,0.197408686589476,0.219005164533423,1.05220353959193,0.0194471255675918,77.569252,696.962524,52.555271,0.350842,238.087143,16.081568,0.051673,0,-0.088672,0.051673,0,-0.088672
44.0283179999999,107.802778757226,11.8683600886995,-16.1992213797741,-10.633665546328,12.4047546968846,-32.5309012656702,-1.88864154710849,0.398521763828399,0.131375986089514,-1.49645617548859,0.0438659023755261,0.352251435317553,0.806703,0.772592,-0.0880312055239781,0.127955755425378,-0.136394050712352,0.38743352666269,0.115621254642475,0.197148114445685,0.219176634427268,1.05138764239747,0.0215024569573691,94.498062,665.00177,48.499393,7.475832,298.594849,8.775481,0.057079,0,-0.084113,0.057079,0,-0.084113
44.037977,104.138954217537,10.0237984149098,-14.8658245430597,-10.248383961547,11.8924151406231,-34.5771487337924,-1.88852742316841,0.415187092002037,0.130990870258318,-1.48681756570911,0.0614926320041438,0.352044147362187,0.807146,0.772592,-0.0941409083357267,0.130004285704075,-0.136446658964101,0.382452712307576,0.11396117159538,0.197025039391811,0.219431390014183,1.05071839237172,0.0236132266291689,88.566017,626.904297,43.445858,-5.173618,351.258789,0.363838,0.058413,0,-0.084295,0.058413,0,-0.084295
44.0479779999999,99.5898957535342,8.19054860186751,-13.8772016716058,-9.06186085279621,11.6430532703319,-36.925212054214,-1.88647035404281,0.433721573273866,0.13111767320928,-1.47826114717704,0.0793348500664213,0.351550570766289,0.807146,0.765061,-0.099951697046582,0.132370967756582,-0.136494894459517,0.377296478150775,0.112583431022479,0.197044073952584,0.219763806850388,1.05022090063969,0.0257697337212943,77.217499,595.873413,24.896967,-29.636522,396.354462,14.952317,0.049634,0,-0.087161,0.049634,0,-0.087161
44.0580199999999,94.2439476730406,6.48548488352413,-13.0606309400943,-7.41085911489512,11.3015749596087,-39.3997347353964,-1.88201787838836,0.453452480980935,0.131631451615888,-1.47204413559014,0.0971062992599727,0.35095756779649,0.807146,0.765061,-0.105397220910376,0.135118081226093,-0.136531347266698,0.371965276464583,0.111497365550862,0.197197344505989,0.220165193751602,1.04991524211603,0.0279611823152421,96.498199,563.771851,29.987709,-17.08918,432.53299,2.603825,0.039907,0,-0.085277,0.039907,0,-0.085277
44.0683299999999,88.0229684599044,4.86478937854207,-12.0700232802636,-5.61530532167696,10.4831704942995,-41.6933954139645,-1.87459426113378,0.474862588123082,0.132535588459668,-1.46879616981257,0.115455775974618,0.350411293966226,0.807146,0.773035,-0.110408024920864,0.138303272261137,-0.136543104186263,0.366435256226213,0.11069018175087,0.197464435578301,0.220624082481925,1.049814924952,0.0301761617858025,90.74231,518.547852,31.112991,-31.879278,465.611298,4.054506,0.0497,0,-0.079378,0.0497,0,-0.079378
44.078315,81.460861495073,3.43015260638682,-10.7707742377113,-3.96925872353599,9.09293741169037,-43.533176666684,-1.86446304045426,0.496876168944172,0.133919059033612,-1.46903604042219,0.133357797942423,0.349930127974755,0.812905,0.786073793879795,-0.114912059332122,0.141975970587827,-0.13651161895454,0.360670675465531,0.110132435712548,0.197813956119256,0.221126797392768,1.0499258605494,0.0324031079701984,64.770294,478.235352,26.27034,-38.468483,479.566101,-0.316307,0.015856,0,-0.084516,0.015856,0,-0.084516
44.0880109999999,74.7893359372795,2.26815916388599,-9.22859184849905,-2.45239867126103,7.16752800357046,-44.8083057923473,-1.85184544040586,0.519709944022045,0.136009749696428,-1.47259769861418,0.150642394819552,0.349321355306735,0.812905,0.79297,-0.118835374522182,0.146174071702431,-0.136413548480552,0.35463564894067,0.109784107577937,0.198206650724527,0.221658248066181,1.0502459265814,0.0346306912157333,91.015984,434.414551,39.518436,-36.552299,517.504028,-47.804264,0.016836,0,-0.081498,0.016836,0,-0.081498
44.098892,67.1104603239625,1.31896303669851,-7.39977960415904,-0.699767975847899,4.50442933792075,-45.4040994391749,-1.83452569614275,0.547367461397432,0.139640503803643,-1.48031704431066,0.169392380999028,0.348136892033024,0.805374,0.79297,-0.122103509073176,0.150921033417886,-0.136222407864681,0.348303618946904,0.109600400500616,0.198599668930059,0.222202858725952,1.05076515575357,0.0368480999568052,74.285614,391.300262,18.757666,-37.375397,572.560425,-58.281273,0.024186,0,-0.082795,0.024186,0,-0.082795
44.1080479999999,60.4934687271755,0.622990617547602,-5.4907872571155,0.938165319971665,2.1159888484581,-45.5749515061993,-1.81741482534304,0.572491182604181,0.144028118307397,-1.4894037793759,0.184157331166362,0.346491284909499,0.805374,0.804488,-0.124643924015753,0.156223578007998,-0.135910771567162,0.34166351993593,0.10953666674199,0.198951340786645,0.222745530176052,1.05146651777293,0.0390452116524879,70.630936,354.563354,14.005599,-57.462566,577.266968,-60.955498,0.024318,0,-0.080599,0.024318,0,-0.080599
44.1183229999999,52.9271612021746,-0.00531823572158895,-3.30100282478853,2.98606468342173,-0.426770259568738,-44.999465243156,-1.79547485312141,0.602801887842909,0.150657873991498,-1.50155175430281,0.199043274700461,0.343708168745521,0.803159,0.795472757275999,-0.12638956627952,0.162070174972879,-0.135452696435606,0.334722303972089,0.109552160234689,0.199225682374508,0.223272516492496,1.05232719592219,0.0412126646643841,68.556412,302.131256,8.359937,-35.956467,574.610474,-48.013557,0.002404,0,-0.078783,0.002404,0,-0.078783
44.128333,45.467011456052,-0.683878074643016,-0.62867311437219,5.12752669180219,-2.6373933901902,-44.0010359029372,-1.7713022174373,0.634454840663099,0.15899743821988,-1.51450268775171,0.211413889936462,0.339905891316867,0.803159,0.790755,-0.127283354740069,0.168430403801237,-0.134826058198362,0.327504147614819,0.109612553557247,0.199395920067522,0.223772099937063,1.05332020542754,0.043341860569781,77.126823,252.57962,20.398424,-44.277061,601.759766,-57.577511,0.04233,0,-0.079354,0.04233,0,-0.079354
44.138154,38.2384141373445,-1.35883733333378,2.20420256532981,7.30497586297396,-4.49954365145899,-42.5970511475636,-1.74484602545923,0.667401802758205,0.169039265297165,-1.52751786310481,0.221245732394625,0.335068041865148,0.80626,0.790755,-0.127283126989051,0.175255208724576,-0.134014550908713,0.320047131887315,0.109691304708438,0.199446547379817,0.224234977276966,1.05441617194285,0.0454249323906245,33.680424,205.452484,7.083547,-45.921684,626.614624,-59.204002,-0.006725,0,-0.07807,-0.006725,0,-0.07807
44.147983,31.3170482021536,-1.90531543207816,4.88128224108404,9.52483923077488,-5.94399444894115,-41.1189477033716,-1.71553246734207,0.701997623794174,0.180876986136267,-1.54029130940749,0.228709119147099,0.329160481535061,0.80626,0.790755,-0.126366398962863,0.182477992756234,-0.133009168514576,0.312398415813309,0.109770029558501,0.199373730571037,0.224654325815998,1.05558509025496,0.0474547126568757,41.046524,178.357849,-0.178499,-42.239513,648.457764,-67.609764,-0.019578,0,-0.091234,-0.019578,0,-0.091234
44.157971,24.7730467576235,-2.28585351011563,7.3041611400611,11.7545354978239,-6.90802362492393,-39.7480904790644,-1.68267499114308,0.7384672575184,0.19457603189758,-1.55264959322352,0.233920916827952,0.322184687837403,0.802273,0.791487086408652,-0.124534213442317,0.190016452254747,-0.131809058319383,0.304608928319561,0.109838065343058,0.199184174791522,0.225025577775205,1.05679791026527,0.0494247298119975,37.962463,144.101456,7.945767,-43.629604,666.110168,-52.531063,0.059659,0,-0.084329,0.059659,0,-0.084329
44.168321,18.5950035871613,-2.64274700692419,9.52328444910051,13.9564929730387,-7.51977845949392,-38.1409666135169,-1.64521985361832,0.777191576759923,0.210289060365169,-1.56458145940413,0.237014797054256,0.314105784749378,0.802273,0.792084,-0.121813398983731,0.197775018874435,-0.130421704576541,0.296728432799017,0.109891425011505,0.198892796632965,0.2253459750837,1.05802783997724,0.0513292515701183,7.94089,96.789055,-4.324414,-45.350574,688.039185,-29.596449,-0.071803,0,-0.052633,-0.071803,0,-0.052633
44.177954,13.424623165985,-3.10412862457567,11.209403946337,15.8825936026126,-7.91984207613764,-36.1271832159566,-1.60726570492178,0.813591253667769,0.226009078265224,-1.57479177108472,0.238067174021737,0.305982278611956,0.803159,0.792084,-0.118256688397959,0.205647755985154,-0.128862463387061,0.288801539488592,0.109931350003005,0.198519697887228,0.225613994520131,1.05925130651114,0.0531633783770975,32.224926,81.656532,0.816998,-36.005215,697.993774,-53.201447,0.115509,0,-0.114714,0.115509,0,-0.114714
44.1879199999998,8.72308445512628,-3.59649606940797,12.5666343505111,17.7741014361554,-8.17614566997645,-33.9115472566692,-1.56517813823282,0.851036253419192,0.243037747476075,-1.58441646384923,0.237660941629028,0.297158207132306,0.803159,0.792084,-0.113940318090763,0.21352154010091,-0.127153531870057,0.280864938030796,0.109962670579205,0.198086989998446,0.225828733910907,1.06044856784657,0.054923172163062,9.742587,57.254898,-2.755311,-30.979963,717.935059,-63.883327,-0.087772,0,-0.123636,-0.087772,0,-0.123636
44.198325,4.59832449639046,-3.99605714845361,13.367806019206,19.7103186342659,-8.20759702419956,-31.8006919393369,-1.51889096174532,0.889314024575459,0.26132170213316,-1.59350995330164,0.236043585516473,0.287748944018749,0.802273,0.795285881188182,-0.108958964514525,0.221279323803705,-0.125322492640235,0.272945871055877,0.109992173430994,0.197615973610425,0.225989346690202,1.06160400793642,0.0566057912306893,-2.802926,45.742493,3.788029,-46.066525,721.805786,-49.103653,0.006651,0,-0.099969,0.006651,0,-0.099969
44.2088389999999,1.30581358153217,-4.1609907207116,13.2011874034624,21.6788242152898,-8.03997470569613,-29.9029209433288,-1.47091536229627,0.926614500414919,0.280071743657377,-1.60185344336814,0.233598042603457,0.278329278170841,0.802273,0.796957,-0.103418202747929,0.228803233760847,-0.123400612366471,0.265061704661511,0.110027149772441,0.197125045644112,0.226094606085309,1.06270616772145,0.0582095959444615,6.227155,24.20015,4.017622,-30.209621,734.118835,-50.756672,-0.051117,0,-0.05099,-0.051117,0,-0.05099
44.218338,-0.918870366558094,-4.09384892410294,11.9460094248071,23.4538240801329,-7.87130536037757,-28.1505771298564,-1.42805218659702,0.958741611330125,0.297084268484171,-1.60879183551761,0.230941114741532,0.270067510832725,0.795628,0.794321728172669,-0.0974250658683816,0.235977254305297,-0.121421091178114,0.257220377059107,0.110074255483566,0.1966285271752,0.226142664282181,1.06374756546215,0.0597341917894514,1.107413,23.638695,8.212546,-19.435343,734.720886,-65.140625,-0.22793,0,-0.149748,-0.22793,0,-0.149748
44.2279489999999,-2.43301096805817,-3.75868192641069,10.1308762582642,25.2499962925689,-7.659657747387,-26.5682243975022,-1.38717932874539,0.989417617934975,0.314228159051364,-1.61532200656343,0.227928371571277,0.261999772000646,0.795628,0.79297,-0.091077668361717,0.242689327147329,-0.119417474903273,0.24942150788345,0.110138761475743,0.196136418936838,0.226131045444522,1.06472434862941,0.0611803847908691,-14.895201,6.552584,0.762052,-37.290615,745.362,-67.689171,0,0,0,-0.183615,0,-0.383339
